kabupaten,kab_id,provinsi,prov_id,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,total_ha,norm_2001,norm_2002,norm_2003,norm_2004,norm_2005,norm_2006,norm_2007,norm_2008,norm_2009,norm_2010,norm_2011,norm_2012,norm_2013,norm_2014,norm_2015,norm_2016,norm_2017,norm_2018,norm_2019,norm_2020,norm_2021,norm_2022,norm_2023,norm_2024,kab_id_clean
BARITO KUALA,ID-6304,KALIMANTAN SELATAN,ID-63,0.0,0.0,0.0,0.0,0.0,0.0,106.9607465942378,394.0037825500471,327.04400742187426,53.56669264492851,65.35128440551765,983.4604828181652,595.8517082728483,63.50092101426064,132.60435981679905,11.262875612505738,38.93704565594837,136.47761830444335,12.589621044921875,0.0,0.0,0.0,0.0,0.0,2921.611146156498,0.0,0.0,0.0,0.0,0.0,0.0,0.10875957749490385,0.40063000947532285,0.33254412671946915,0.05446755978585934,0.06645034096159065,1.0,0.6058725476852912,0.06456885876318581,0.13483445662891635,0.011452290975872553,0.03959187617215886,0.13877285431272085,0.012801349179629015,0.0,0.0,0.0,0.0,0.0,6304
BARITO SELATAN,ID-6204,KALIMANTAN TENGAH,ID-62,0.0,0.0,8.323794261666084,3.026055192751417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.185770485432943,35.20945075683592,333.5311832885739,23.68352934570312,0.0,123.15554070434568,34.58709770507811,0.0,13.85190923461914,393.66041687816016,979.2147478531665,0.0,0.0,0.02114460561637402,0.007686968420012612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025874510234503687,0.08944117632160467,0.8472560841487994,0.06016233365173032,0.0,0.3128471530894683,0.08786023745888322,0.0,0.03518745761758001,1.0,6204
BARITO TIMUR,ID-6213,KALIMANTAN TENGAH,ID-62,640.489007104487,819.4530218200854,1121.0125428428514,257.3437077406023,0.0,1.072213708496094,0.6254561279296875,3.305521069335937,462.867838507083,1499.5008709594742,2095.399238671881,2981.4679098937395,874.7718180847103,988.6986858154278,1980.6152351378464,1012.8026148986742,369.0747560180669,182.16124685058568,262.92514287109384,171.26166423950158,152.78096745605475,101.49558071289056,84.60866962890614,175.83164298095656,16239.565353140679,0.21482337776605961,0.2748488484819181,0.37599349606375765,0.08631443152100676,0.0,0.0003596261106611435,0.0002097812711162063,0.0011086891320771408,0.15524830469283157,0.5029404696872679,0.7028079127460949,1.0,0.29340306336414246,0.3316147333112384,0.664308754947638,0.33969931775478035,0.12378961208783255,0.061097839170463505,0.08818647418561838,0.05744206190218744,0.0512435391134228,0.03404215097405086,0.028378192281774926,0.058974856780270785,6213
BARITO UTARA,ID-6205,KALIMANTAN TENGAH,ID-62,241.86708493042096,1019.3057786804252,2106.159181372056,4934.970632818269,2349.7763423279057,3136.4600278441094,36.37755962524415,612.2376669494695,263.4176887741025,645.3946869539366,38.343563958740255,95.72477551269512,191.7358477661133,926.0966564088136,45.85604580688474,170.1935307373045,12.424823895263676,2.502856622314453,1.608981884765625,0.8044870300292969,164.4709098517207,523.0863926648258,1043.637532434156,752.5897351727723,19315.042790022337,0.049010845844141365,0.2065474862002003,0.4267825156579033,1.0,0.4761479889467939,0.6355579923791635,0.007371383202025178,0.12406105577974474,0.05337776217397054,0.13077984348315438,0.007769765376869723,0.01939723306074235,0.03885247999066948,0.18766001366859952,0.009292060524521745,0.03448724286330964,0.0025177097939827237,0.0005071674805256376,0.0003260367699182772,0.0001630175921776194,0.03332763699908675,0.10599584710519361,0.2114779620964338,0.15250136042714046,6205
BARRU,ID-7311,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7311
BATANG,ID-3325,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325
BATANGHARI,ID-1504,JAMBI,ID-15,0.2681009948730469,0.0,8.576659716796874,49.85343567504875,40.3818192565918,85.65781950956463,136.7012781433105,334.6191824900896,193.36380507436823,237.96706689453111,1381.6445065681023,1459.184100281367,690.2792460699573,447.48960456427767,457.1743147705064,220.98903651123024,193.5482143859857,5.0931667358398425,24.30533470458984,25.825530310058586,20.641507354736333,14.564080334472656,202.5802084777831,456.3680339721682,6687.07605279625,0.00018373349519183382,0.0,0.0058777091356348255,0.034165281588139404,0.02767424566153454,0.05870254445141478,0.09368336601046509,0.2293193726724179,0.13251501646507996,0.16308227786243365,0.9468609932781524,1.0,0.47305836592987427,0.3066711078321033,0.3133081800181018,0.15144698771636703,0.13264139483747445,0.0034904209378773753,0.016656797932422075,0.01769861000067009,0.014145923979541813,0.009980975211876514,0.13883115121575174,0.31275562410813623,1504
BATU BARA,ID-1219,SUMATERA UTARA,ID-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219
BEKASI,ID-3216,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216
BELITUNG,ID-1902,KEPULAUAN BANGKA BELITUNG,ID-19,0.0,0.0,0.0,508.84057488403096,806.7669447265547,1204.8028854553045,1354.400896472761,236.54630620863745,872.7614647133472,196.96769267578145,406.8895554687485,123.46715050048792,153.22033026733362,109.82622791748044,301.6195751281746,0.0,0.0,0.0,0.0,3.839141973876953,116.36448766414878,85.07625145263736,44.9937248962402,65.07954287109384,6591.462753276639,0.0,0.0,0.0,0.37569421004459924,0.5956633274738681,0.8895467277029633,1.0,0.17465014001738352,0.64438931411391,0.14542791073805433,0.30042032350126374,0.09115997399442878,0.11312775313894302,0.08108841939155437,0.22269593582939615,0.0,0.0,0.0,0.0,0.002834568393948316,0.08591583774582141,0.0628146744986656,0.03322038918714278,0.048050428082688945,1902
BELITUNG TIMUR,ID-1906,KEPULAUAN BANGKA BELITUNG,ID-19,0.0,12.94648334350588,3.572140240478516,405.1664438110322,287.9192002380382,11.784548657226567,24.149049883650243,65.84571988755167,358.5223696846041,47.14421676025385,15.000493988037087,0.0,41.34049857788087,24.107641113281225,4.195706384277342,9.99829910278319,0.0,0.1785711120605468,14.46512652587892,19.465426727294933,67.12734278897148,1.5180963745117189,0.0,0.0,1414.4473752013184,0.0,0.03195349353645896,0.008816476031130914,1.0,0.710619560518991,0.029085697587342224,0.05960278856388524,0.16251523514188607,0.884876759072914,0.11635765370105945,0.03702304131344414,0.0,0.10203337223346634,0.05950058668857809,0.01035551302030876,0.024677016706364633,0.0,0.00044073519608605976,0.03570168938429015,0.048043037681505335,0.1656784361448239,0.0037468462596072054,0.0,0.0,1906
BELU,ID-5304,NUSA TENGGARA TIMUR,ID-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5304
BENER MERIAH,ID-1117,ACEH,ID-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04116277987611,34.281776134248695,0.0,90.9957159825228,0.0,12.508738264734564,5.010329499248432,4.453635131835936,0.0,0.0,4.631708276367188,0.0,0.0,31.08621776733403,0.0,0.0,0.0,190.00928383616775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07737905794629364,0.3767405505203461,0.0,1.0,0.0,0.13746513371175706,0.05506115804628371,0.04894334951649074,0.0,0.0,0.05090028938567595,0.0,0.0,0.3416228712712656,0.0,0.0,0.0,1117
BENGKALIS,ID-1403,RIAU,ID-14,10.90455092773438,68.8923840942383,1248.1511490539428,4327.689121447911,7300.428143133512,2440.0154564453023,1470.2661324936355,1063.92697931842,1324.1055511068898,3578.228160092268,448.28988961792254,2474.2510355067484,2058.4768175537283,1040.898472204589,953.48074963379,293.5792155029299,325.220578533936,459.3136252502513,648.1007456237876,0.0,7.776204833984377,0.0,0.6255497680664063,0.0,31542.620512143592,0.0014936864953585991,0.009436759426094165,0.17096958213716595,0.5927993586949226,1.0,0.33422909021305586,0.20139450778328782,0.14573487451131298,0.18137368454921238,0.49013949455249484,0.061405972475678146,0.33891862052418514,0.28196658842397465,0.14258046950076705,0.13060614130290366,0.04021397235161593,0.04454815144503893,0.06291598468540001,0.08877571738492693,0.0,0.0010651710668912427,0.0,8.568672354576534e-05,0.0,1403
BENGKAYANG,ID-6107,KALIMANTAN BARAT,ID-61,7.507611608886721,8.16758809393191,2071.817306402502,5321.912571683351,10552.0749113565,11241.674345020314,5695.526157952939,7184.79124922588,5425.613917199774,2321.324727229036,1810.2467717918307,1607.4227837040276,827.4539734435971,861.7260462707485,678.02860650137,115.10435337536396,145.4203812927248,18.07731478522804,11.79906595458984,47.5544215148926,244.66720132446304,58.3702761657714,22.79281596679687,35.12505179443355,56314.19944965895,0.0006678374927496759,0.0007265455165537577,0.18429792954465432,0.4734092456646176,0.9386568750793529,1.0,0.5066439378290536,0.6391210978646168,0.48263396987683954,0.2064927924421957,0.16102999573134846,0.1429878445479131,0.07360593698483461,0.07665459964622301,0.06031384522375121,0.010239075589869879,0.012935829381780764,0.00160806248521473,0.0010495826148723506,0.004230190277301319,0.02176430252428033,0.005192311605399553,0.0020275285751266514,0.003124539167067473,6107
BENGKULU SELATAN,ID-1701,BENGKULU,ID-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701
BENGKULU TENGAH,ID-1709,BENGKULU,ID-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709
BENGKULU UTARA,ID-1703,BENGKULU,ID-17,259.2342307495105,236.026506701662,1268.853067651312,1159.6882848754317,22.13832708129885,4.463396600341797,37.04564322509769,75.51928285522484,3.7491847412109394,0.0,0.0,0.0,0.0,0.0,0.0,9.551584686279304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.2695091673695,0.20430594948977146,0.18601563310916266,1.0,0.9139657809410922,0.017447510390054547,0.00351766230002004,0.029196164764506875,0.05951775251252179,0.0029547824226415762,0.0,0.0,0.0,0.0,0.0,0.0,0.007527731090219608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703
BERAU,ID-6403,KALIMANTAN TIMUR,ID-64,5.272486541748052,21.53687722778321,7.506643347167978,22.788257037353528,2229.3498167259004,8918.126797520637,4122.919558062566,1766.4582974261143,5844.547698130521,4582.226083627588,7220.608853336578,16390.154187363376,6709.614086168958,5449.301380419087,3721.095714710549,4253.815920441672,6395.924244164475,5690.238717358578,2874.8262186097127,1385.5056176660185,2471.425714581292,1633.448833221429,1036.1740163879365,1627.790942505363,94380.6569625824,0.00032168620755337863,0.0013140130947875953,0.0004579971159121563,0.0013903625784632957,0.136017623217035,0.5441148811398255,0.2515485523157122,0.10777557533827435,0.35658893939122316,0.279571871700904,0.4405455110912615,1.0,0.40936857637019636,0.33247407670029344,0.2270323800601871,0.2595348324252688,0.3902296568445744,0.3471742030191325,0.17539958353937704,0.08453279949826388,0.15078721568627668,0.09966037015568771,0.06321929644730341,0.09931516957664568,6403
BIAK NUMFOR,ID-9106,PAPUA,ID-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9106
BIMA,ID-5206,NUSA TENGGARA BARAT,ID-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5206
BINTAN,ID-2101,KEPULAUAN RIAU,ID-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664557806396487,1.1619866455078125,4.558369085693358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.384913537597658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8039186247331009,0.2549128040453676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101
BIREUEN,ID-1111,ACEH,ID-11,0.0,0.0,0.0,0.0,0.4453479187011719,1.5141992736816408,13.89488815917969,46.67869118314851,61.16377056343829,60.29967369995125,38.348394806626246,99.8431760742189,122.69427107350056,410.36524168684514,121.04007342529268,79.803608734131,32.598689770507775,0.6234644653320313,11.443655286290785,7.069956126780793,8.049433635014553,31.879471939194577,0.0,3.2953049255371085,1151.0513127473728,0.0,0.0,0.0,0.0,0.0010852476610117541,0.00368988189023364,0.03385980767294871,0.11374913477386957,0.14904715202491037,0.14694147450715792,0.09344942239501461,0.24330319903265707,0.2989879712257163,1.0,0.2949569337981599,0.19446970802422428,0.07943823321026844,0.0015192916017185607,0.027886512120886647,0.017228447754783202,0.01961529100741231,0.07768560467780115,0.0,0.008030175538238682,1111
BLITAR,ID-3505,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505
BLORA,ID-3316,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316
BOALEMO,ID-7502,GORONTALO,ID-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7502
BOGOR,ID-3201,JAWA BARAT,ID-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201
BOJONEGORO,ID-3522,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522
BOLAANG MONGONDOW,ID-7101,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7101
BOLAANG MONGONDOW SELATAN,ID-7111,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111
BOLAANG MONGONDOW TIMUR,ID-7110,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7110
BOLAANG MONGONDOW UTARA,ID-7108,SULAWESI UTARA,ID-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108
BOMBANA,ID-7406,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7406
BONDOWOSO,ID-3511,JAWA TIMUR,ID-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511
BONE,ID-7308,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7308
BONE BOLANGO,ID-7503,GORONTALO,ID-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7503
BOVEN DIGOEL,ID-9116,PAPUA SELATAN,ID-93,1682.051544000236,168.41154337768447,0.0,155.7981520202637,2509.479757421913,4214.691979211363,2132.08352824101,234.9986002136216,20.428047644042987,0.1776322387695312,4.884983514404296,2.2816131228218826,3.850421929692287,140.7216126137422,2511.537732203251,3736.001911688208,587.2971229553133,2824.9068305968763,1794.3328067809998,131.93628850097656,399.6575310974153,0.0,0.0,0.0,23255.529639372606,0.39909240160296955,0.039958209095317325,0.0,0.03696548948030505,0.5954123740951236,1.0,0.5058693586049334,0.05575700463349011,0.00484686609242211,4.2145959810512424e-05,0.001159036897239251,0.0005413475371571066,0.0009135713709766195,0.03338835039614769,0.59590066002242,0.8864234753371644,0.1393452062101122,0.6702522615010793,0.4257328449223349,0.03130389816189224,0.09482484913931899,0.0,0.0,0.0,9116
BOYOLALI,ID-3309,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309
BREBES,ID-3329,JAWA TENGAH,ID-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329
BULELENG,ID-5108,BALI,ID-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5108
BULUKUMBA,ID-7302,SULAWESI SELATAN,ID-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7302
BULUNGAN,ID-6501,KALIMANTAN UTARA,ID-65,0.178519482421875,0.1785245300292968,26.157487561035133,610.7076222290042,727.0197849792357,2219.891805731184,4614.124369700823,3306.6110284022,5995.173879206329,4423.961297710825,7553.104351140079,7960.4714673985745,5375.278266235484,6218.208279776362,3703.491845785284,2386.407509018962,2442.291696714207,1685.4614254333549,2165.4565875610306,452.34683918974,197.9947568664552,425.1238369628899,283.1822634338374,498.660307410766,63271.48375246011,2.2425742388875604e-05,2.2426376472854483e-05,0.0032859219040179805,0.07671751914821938,0.09132873447969542,0.27886436309991935,0.5796295343306702,0.4153787928195134,0.7531179407851717,0.5557411160669036,0.9488262575995866,1.0,0.675246219806135,0.7811356783630843,0.4652352390122389,0.299782182348406,0.30680239313920066,0.2117288444957082,0.2720261728754976,0.056824126691777936,0.024872240002030744,0.05340435408932096,0.035573554228990834,0.06264205700039079,6501
BUNGO,ID-1508,JAMBI,ID-15,335.37951566664793,25.631809749636208,13.821346662765206,4.646906646728514,122.3035080271039,161.52555334422365,45.35178773834813,0.0893659423828125,208.3831946790502,1525.709106393016,2247.046793689585,736.8059081730999,382.61407151115935,106.32942778643414,0.0,0.0,0.0,13.315224188232431,0.0,0.0,7.864218756103515,0.0,0.0,13.671544720458993,5950.489283674976,0.14925346308252202,0.011406887396211955,0.006150894009675233,0.0020680061758297564,0.054428554122936235,0.07188348449077175,0.020182840813867443,3.9770396697469857e-05,0.09273647316302262,0.6789841273789615,1.0,0.3278996726914112,0.17027418947645426,0.047319632187919125,0.0,0.0,0.0,0.0059256550533908665,0.0,0.0,0.003499801952584485,0.0,0.0,0.006084227866928716,1508
BUOL,ID-7205,SULAWESI TENGAH,ID-72,127.9999525878908,0.0,0.0,1.0726231079101565,1.6089309814453123,0.0,54.078207482910216,386.8596024292049,80.98299082031264,30.92739722900391,167.86578169555693,3110.099293579081,2890.828462005619,223.9117274414055,478.390072790528,0.5363054626464843,163.9329707336419,36.916258728027344,0.1787677978515625,0.0,0.0,0.0,108.06774773559556,310.16895781860524,8174.426050427236,0.04115622702212486,0.0,0.0,0.0003448838788281223,0.0005173246348651993,0.0,0.017387936004023004,0.12438818375602714,0.02603871554438957,0.009944183226836103,0.05397441234179316,1.0,0.9294971604198763,0.07199504141352651,0.1538182635448915,0.00017243998085646572,0.052709883273530135,0.01186980068586311,5.747977185829258e-05,0.0,0.0,0.0,0.034747362554856547,0.09972959977803954,7205
BURU,ID-8104,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8104
BURU SELATAN,ID-8109,MALUKU,ID-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8109
BUTON,ID-7404,SULAWESI TENGGARA,ID-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7404
