year,kabupaten,kab_id,provinsi,prov_id,deforestasi_ha
2010,LAMPUNG TIMUR,ID-1807,LAMPUNG,ID-18,0.0
2010,LAMPUNG UTARA,ID-1803,LAMPUNG,ID-18,0.0
2010,LANDAK,ID-6108,KALIMANTAN BARAT,ID-61,2730.866533684425
2010,LANGKAT,ID-1205,SUMATERA UTARA,ID-12,11.950915838623043
2010,LANNY JAYA,ID-9123,PAPUA PEGUNUNGAN,ID-95,0.0
2010,LEBAK,ID-3602,BANTEN,ID-36,0.0
2010,LEBONG,ID-1707,BENGKULU,ID-17,0.0
2010,LEMBATA,ID-5313,NUSA TENGGARA TIMUR,ID-53,0.0
2010,LIMA PULUH KOTA,ID-1307,SUMATERA BARAT,ID-13,0.0
2010,LINGGA,ID-2104,KEPULAUAN RIAU,ID-21,0.0
2010,LOMBOK BARAT,ID-5201,NUSA TENGGARA BARAT,ID-52,0.0
2010,LOMBOK TENGAH,ID-5202,NUSA TENGGARA BARAT,ID-52,0.0
2010,LOMBOK TIMUR,ID-5203,NUSA TENGGARA BARAT,ID-52,0.0
2010,LOMBOK UTARA,ID-5208,NUSA TENGGARA BARAT,ID-52,0.0
2010,LUMAJANG,ID-3508,JAWA TIMUR,ID-35,0.0
2010,LUWU,ID-7317,SULAWESI SELATAN,ID-73,0.0
2010,LUWU TIMUR,ID-7324,SULAWESI SELATAN,ID-73,1.964997991943359
2010,LUWU UTARA,ID-7322,SULAWESI SELATAN,ID-73,0.0
2010,MADIUN,ID-3519,JAWA TIMUR,ID-35,0.0
2010,MAGELANG,ID-3308,JAWA TENGAH,ID-33,0.0
2010,MAGETAN,ID-3520,JAWA TIMUR,ID-35,0.0
2010,MAHAKAM ULU,ID-6411,KALIMANTAN TIMUR,ID-64,514.1090675903309
2010,MAJALENGKA,ID-3210,JAWA BARAT,ID-32,0.0
2010,MAJENE,ID-7605,SULAWESI BARAT,ID-76,0.0
2010,MALAKA,ID-5321,NUSA TENGGARA TIMUR,ID-53,0.0
2010,MALANG,ID-3507,JAWA TIMUR,ID-35,0.0
2010,MALINAU,ID-6502,KALIMANTAN UTARA,ID-65,0.0
2010,MALUKU BARAT DAYA,ID-8108,MALUKU,ID-81,0.0
2010,MALUKU TENGAH,ID-8101,MALUKU,ID-81,572.0012278137202
2010,MALUKU TENGGARA,ID-8102,MALUKU,ID-81,0.0
2010,MAMASA,ID-7603,SULAWESI BARAT,ID-76,0.0
2010,MAMBERAMO RAYA,ID-9120,PAPUA,ID-91,0.0
2010,MAMBERAMO TENGAH,ID-9121,PAPUA PEGUNUNGAN,ID-95,0.0
2010,MAMUJU,ID-7602,SULAWESI BARAT,ID-76,720.197772119136
2010,MAMUJU TENGAH,ID-7606,SULAWESI BARAT,ID-76,0.4466883483886719
2010,MANDAILING NATAL,ID-1213,SUMATERA UTARA,ID-12,3270.118708907461
2010,MANGGARAI,ID-5310,NUSA TENGGARA TIMUR,ID-53,0.0
2010,MANGGARAI BARAT,ID-5315,NUSA TENGGARA TIMUR,ID-53,0.0
2010,MANGGARAI TIMUR,ID-5319,NUSA TENGGARA TIMUR,ID-53,0.0
2010,MANOKWARI,ID-9202,PAPUA BARAT,ID-92,2538.461982281541
2010,MANOKWARI SELATAN,ID-9211,PAPUA BARAT,ID-92,0.0
2010,MAPPI,ID-9117,PAPUA SELATAN,ID-93,26.25040036010744
2010,MAROS,ID-7309,SULAWESI SELATAN,ID-73,0.0
2010,MAYBRAT,ID-9210,PAPUA BARAT DAYA,ID-96,0.0
2010,MELAWI,ID-6110,KALIMANTAN BARAT,ID-61,18.23692277832036
2010,MEMPAWAH,ID-6102,KALIMANTAN BARAT,ID-61,1509.83474152193
2010,MERANGIN,ID-1502,JAMBI,ID-15,3.808419624286725
2010,MERAUKE,ID-9101,PAPUA SELATAN,ID-93,0.0
2010,MESUJI,ID-1811,LAMPUNG,ID-18,0.0
2010,MIMIKA,ID-9109,PAPUA TENGAH,ID-94,0.0
2010,MINAHASA,ID-7102,SULAWESI UTARA,ID-71,0.0
2010,MINAHASA SELATAN,ID-7105,SULAWESI UTARA,ID-71,0.0
2010,MINAHASA TENGGARA,ID-7107,SULAWESI UTARA,ID-71,0.0
2010,MINAHASA UTARA,ID-7106,SULAWESI UTARA,ID-71,0.0
2010,MOJOKERTO,ID-3516,JAWA TIMUR,ID-35,0.0
2010,MOROWALI,ID-7206,SULAWESI TENGAH,ID-72,29.11975612792963
2010,MOROWALI UTARA,ID-7212,SULAWESI TENGAH,ID-72,1047.665878900145
2010,MUARA ENIM,ID-1603,SUMATERA SELATAN,ID-16,0.0
2010,MUARO JAMBI,ID-1505,JAMBI,ID-15,47.90181927490222
2010,MUKO MUKO,ID-1706,BENGKULU,ID-17,160.62489203491126
2010,MUNA,ID-7403,SULAWESI TENGGARA,ID-74,0.0
2010,MUNA BARAT,ID-7413,SULAWESI TENGGARA,ID-74,0.0
2010,MURUNG RAYA,ID-6212,KALIMANTAN TENGAH,ID-62,720.247665923158
2010,MUSI BANYUASIN,ID-1606,SUMATERA SELATAN,ID-16,1081.389371271065
2010,MUSI RAWAS,ID-1605,SUMATERA SELATAN,ID-16,0.0
2010,MUSI RAWAS UTARA,ID-1613,SUMATERA SELATAN,ID-16,116.9894534240719
2010,NABIRE,ID-9104,PAPUA TENGAH,ID-94,0.0
2010,NAGAN RAYA,ID-1115,ACEH,ID-11,365.1635643310544
2010,NAGEKEO,ID-5316,NUSA TENGGARA TIMUR,ID-53,0.0
2010,NATUNA,ID-2103,KEPULAUAN RIAU,ID-21,0.0
2010,NDUGA,ID-9124,PAPUA PEGUNUNGAN,ID-95,0.0
2010,NGADA,ID-5309,NUSA TENGGARA TIMUR,ID-53,0.0
2010,NGANJUK,ID-3518,JAWA TIMUR,ID-35,0.0
2010,NGAWI,ID-3521,JAWA TIMUR,ID-35,0.0
2010,NIAS,ID-1204,SUMATERA UTARA,ID-12,0.0
2010,NIAS BARAT,ID-1225,SUMATERA UTARA,ID-12,0.0
2010,NIAS SELATAN,ID-1214,SUMATERA UTARA,ID-12,0.0
2010,NIAS UTARA,ID-1224,SUMATERA UTARA,ID-12,0.0
2010,NUNUKAN,ID-6503,KALIMANTAN UTARA,ID-65,5488.45233319102
2010,OGAN ILIR,ID-1610,SUMATERA SELATAN,ID-16,0.0
2010,OGAN KOMERING ILIR,ID-1602,SUMATERA SELATAN,ID-16,2.320032641601562
2010,OGAN KOMERING ULU,ID-1601,SUMATERA SELATAN,ID-16,0.0
2010,OGAN KOMERING ULU SELATAN,ID-1609,SUMATERA SELATAN,ID-16,0.0
2010,OGAN KOMERING ULU TIMUR,ID-1608,SUMATERA SELATAN,ID-16,0.0
2010,PACITAN,ID-3501,JAWA TIMUR,ID-35,0.0
2010,PADANG LAWAS,ID-1221,SUMATERA UTARA,ID-12,802.7347893861001
2010,PADANG LAWAS UTARA,ID-1220,SUMATERA UTARA,ID-12,0.0
2010,PADANG PARIAMAN,ID-1305,SUMATERA BARAT,ID-13,0.0
2010,PAKPAK BHARAT,ID-1215,SUMATERA UTARA,ID-12,0.0
2010,PAMEKASAN,ID-3528,JAWA TIMUR,ID-35,0.0
2010,PANDEGLANG,ID-3601,BANTEN,ID-36,0.0
2010,PANGANDARAN,ID-3218,JAWA BARAT,ID-32,0.0
2010,PANGKAJENE KEPULAUAN,ID-7310,SULAWESI SELATAN,ID-73,0.0
2010,PANIAI,ID-9108,PAPUA TENGAH,ID-94,0.0
2010,PARIGI MOUTONG,ID-7208,SULAWESI TENGAH,ID-72,0.0
2010,PASAMAN,ID-1308,SUMATERA BARAT,ID-13,0.0
2010,PASAMAN BARAT,ID-1312,SUMATERA BARAT,ID-13,302.78959924639474
2010,PASANGKAYU,ID-7601,SULAWESI BARAT,ID-76,5.808672491455081
2010,PASER,ID-6401,KALIMANTAN TIMUR,ID-64,2453.885574784577
2010,PASURUAN,ID-3514,JAWA TIMUR,ID-35,0.0
2010,PATI,ID-3318,JAWA TENGAH,ID-33,0.0
2010,PEGUNUNGAN ARFAK,ID-9212,PAPUA BARAT,ID-92,0.0
2010,PEGUNUNGAN BINTANG,ID-9112,PAPUA PEGUNUNGAN,ID-95,0.0
2010,PEKALONGAN,ID-3326,JAWA TENGAH,ID-33,0.0
2010,PELALAWAN,ID-1405,RIAU,ID-14,1234.352261409177
2010,PEMALANG,ID-3327,JAWA TENGAH,ID-33,0.0
2010,PENAJAM PASER UTARA,ID-6409,KALIMANTAN TIMUR,ID-64,1133.330692762081
2010,PENUKAL ABAB LEMATANG ILIR,ID-1612,SUMATERA SELATAN,ID-16,33.95806166800705
2010,PESAWARAN,ID-1809,LAMPUNG,ID-18,0.0
2010,PESISIR BARAT,ID-1813,LAMPUNG,ID-18,0.0
2010,PESISIR SELATAN,ID-1301,SUMATERA BARAT,ID-13,866.5424212280535
2010,PIDIE,ID-1107,ACEH,ID-11,0.0
2010,PIDIE JAYA,ID-1118,ACEH,ID-11,0.0
2010,PINRANG,ID-7315,SULAWESI SELATAN,ID-73,0.0
2010,POHUWATO,ID-7504,GORONTALO,ID-75,27.443239416503957
2010,POLEWALI MANDAR,ID-7604,SULAWESI BARAT,ID-76,0.0
2010,PONOROGO,ID-3502,JAWA TIMUR,ID-35,0.0
2010,POSO,ID-7202,SULAWESI TENGAH,ID-72,0.0
2010,PRINGSEWU,ID-1810,LAMPUNG,ID-18,0.0
2010,PROBOLINGGO,ID-3513,JAWA TIMUR,ID-35,0.0
2010,PULANG PISAU,ID-6211,KALIMANTAN TENGAH,ID-62,557.1285834472685
2010,PULAU MOROTAI,ID-8207,MALUKU UTARA,ID-82,0.0
2010,PULAU TALIABU,ID-8208,MALUKU UTARA,ID-82,0.0
2010,PUNCAK,ID-9125,PAPUA TENGAH,ID-94,0.0
2010,PUNCAK JAYA,ID-9107,PAPUA TENGAH,ID-94,0.0
2010,PURBALINGGA,ID-3303,JAWA TENGAH,ID-33,0.0
2010,PURWAKARTA,ID-3214,JAWA BARAT,ID-32,0.0
2010,PURWOREJO,ID-3306,JAWA TENGAH,ID-33,0.0
2010,RAJA AMPAT,ID-9205,PAPUA BARAT DAYA,ID-96,0.0
2010,REJANG LEBONG,ID-1702,BENGKULU,ID-17,0.0
2010,REMBANG,ID-3317,JAWA TENGAH,ID-33,0.0
2010,ROKAN HILIR,ID-1407,RIAU,ID-14,2565.794952791419
2010,ROKAN HULU,ID-1406,RIAU,ID-14,1577.2755476540708
2010,ROTE NDAO,ID-5314,NUSA TENGGARA TIMUR,ID-53,0.0
2010,SABU RAIJUA,ID-5320,NUSA TENGGARA TIMUR,ID-53,0.0
2010,SAMBAS,ID-6101,KALIMANTAN BARAT,ID-61,6014.803706007672
2010,SAMOSIR,ID-1217,SUMATERA UTARA,ID-12,0.0
2010,SAMPANG,ID-3527,JAWA TIMUR,ID-35,0.0
2010,SANGGAU,ID-6103,KALIMANTAN BARAT,ID-61,411.5058233433145
2010,SARMI,ID-9110,PAPUA,ID-91,0.0
2010,SAROLANGUN,ID-1503,JAMBI,ID-15,103.99274930419892
2010,SEKADAU,ID-6109,KALIMANTAN BARAT,ID-61,69.99822380981482
2010,SELUMA,ID-1705,BENGKULU,ID-17,124.30320869750985
2010,SEMARANG,ID-3322,JAWA TENGAH,ID-33,0.0
2010,SERAM BAGIAN BARAT,ID-8106,MALUKU,ID-81,0.0
2010,SERAM BAGIAN TIMUR,ID-8105,MALUKU,ID-81,0.0
2010,SERANG,ID-3604,BANTEN,ID-36,0.0
2010,SERDANG BEDAGAI,ID-1218,SUMATERA UTARA,ID-12,0.0
2010,SERUYAN,ID-6207,KALIMANTAN TENGAH,ID-62,985.8235748358264
2010,SIAK,ID-1408,RIAU,ID-14,482.9598692321781
2010,SIDENRENG RAPPANG,ID-7314,SULAWESI SELATAN,ID-73,0.0
2010,SIDOARJO,ID-3515,JAWA TIMUR,ID-35,0.0
2010,SIGI,ID-7210,SULAWESI TENGAH,ID-72,0.0
2010,SIJUNJUNG,ID-1303,SUMATERA BARAT,ID-13,0.0
2010,SIKKA,ID-5307,NUSA TENGGARA TIMUR,ID-53,0.0
2010,SIMALUNGUN,ID-1208,SUMATERA UTARA,ID-12,0.0
2010,SIMEULUE,ID-1109,ACEH,ID-11,0.0
2010,SINJAI,ID-7307,SULAWESI SELATAN,ID-73,0.0
2010,SINTANG,ID-6105,KALIMANTAN BARAT,ID-61,2355.8763314392445
2010,SITUBONDO,ID-3512,JAWA TIMUR,ID-35,0.0
2010,SLEMAN,ID-3404,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0
2010,SOLOK,ID-1302,SUMATERA BARAT,ID-13,0.0
2010,SOLOK SELATAN,ID-1311,SUMATERA BARAT,ID-13,105.17035751314091
2010,SOPPENG,ID-7312,SULAWESI SELATAN,ID-73,0.0
2010,SORONG,ID-9201,PAPUA BARAT DAYA,ID-96,1107.0031999755952
2010,SORONG SELATAN,ID-9204,PAPUA BARAT DAYA,ID-96,0.0
2010,SRAGEN,ID-3314,JAWA TENGAH,ID-33,0.0
2010,SUBANG,ID-3213,JAWA BARAT,ID-32,0.0
2010,SUKABUMI,ID-3202,JAWA BARAT,ID-32,0.0
2010,SUKAMARA,ID-6208,KALIMANTAN TENGAH,ID-62,390.8247616882321
2010,SUKOHARJO,ID-3311,JAWA TENGAH,ID-33,0.0
2010,SUMBA BARAT,ID-5312,NUSA TENGGARA TIMUR,ID-53,0.0
2010,SUMBA BARAT DAYA,ID-5318,NUSA TENGGARA TIMUR,ID-53,0.0
2010,SUMBA TENGAH,ID-5317,NUSA TENGGARA TIMUR,ID-53,0.0
2010,SUMBA TIMUR,ID-5311,NUSA TENGGARA TIMUR,ID-53,0.0
2010,SUMBAWA,ID-5204,NUSA TENGGARA BARAT,ID-52,0.0
2010,SUMBAWA BARAT,ID-5207,NUSA TENGGARA BARAT,ID-52,0.0
2010,SUMEDANG,ID-3211,JAWA BARAT,ID-32,0.0
2010,SUMENEP,ID-3529,JAWA TIMUR,ID-35,0.0
2010,SUPIORI,ID-9119,PAPUA,ID-91,0.0
2010,TABALONG,ID-6309,KALIMANTAN SELATAN,ID-63,12.863711309814477
2010,TABANAN,ID-5102,BALI,ID-51,0.0
2010,TAKALAR,ID-7305,SULAWESI SELATAN,ID-73,0.0
2010,TAMBRAUW,ID-9209,PAPUA BARAT DAYA,ID-96,0.0
2010,TANAH BUMBU,ID-6310,KALIMANTAN SELATAN,ID-63,1085.3988157043418
2010,TANAH DATAR,ID-1304,SUMATERA BARAT,ID-13,0.0
2010,TANAH LAUT,ID-6301,KALIMANTAN SELATAN,ID-63,43.62098419799805
2010,TANA TIDUNG,ID-6504,KALIMANTAN UTARA,ID-65,1652.830385973063
2010,TANA TORAJA,ID-7318,SULAWESI SELATAN,ID-73,0.0
2010,TANGERANG,ID-3603,BANTEN,ID-36,0.0
2010,TANGGAMUS,ID-1806,LAMPUNG,ID-18,0.0
2010,TANJUNG JABUNG BARAT,ID-1506,JAMBI,ID-15,15.699175310585176
2010,TANJUNG JABUNG TIMUR,ID-1507,JAMBI,ID-15,395.61732565741215
2010,TAPANULI SELATAN,ID-1203,SUMATERA UTARA,ID-12,1295.9865235534694
2010,TAPANULI TENGAH,ID-1201,SUMATERA UTARA,ID-12,75.69150433349606
2010,TAPANULI UTARA,ID-1202,SUMATERA UTARA,ID-12,0.0
2010,TAPIN,ID-6305,KALIMANTAN SELATAN,ID-63,287.11605552978534
2010,TASIKMALAYA,ID-3206,JAWA BARAT,ID-32,0.0
2010,TEBO,ID-1509,JAMBI,ID-15,359.2622465820329
2010,TEGAL,ID-3328,JAWA TENGAH,ID-33,0.0
2010,TELUK BINTUNI,ID-9206,PAPUA BARAT,ID-92,3.661662274169923
2010,TELUK WONDAMA,ID-9207,PAPUA BARAT,ID-92,0.0
2010,TEMANGGUNG,ID-3323,JAWA TENGAH,ID-33,0.0
2010,TIMOR TENGAH SELATAN,ID-5302,NUSA TENGGARA TIMUR,ID-53,0.0
2010,TIMOR TENGAH UTARA,ID-5303,NUSA TENGGARA TIMUR,ID-53,0.0
2010,TOBA,ID-1212,SUMATERA UTARA,ID-12,0.0
2010,TOJO UNA UNA,ID-7209,SULAWESI TENGAH,ID-72,0.0
2010,TOLIKARA,ID-9114,PAPUA PEGUNUNGAN,ID-95,0.0
2010,TOLI TOLI,ID-7204,SULAWESI TENGAH,ID-72,0.0
2010,TORAJA UTARA,ID-7326,SULAWESI SELATAN,ID-73,0.0
2010,TRENGGALEK,ID-3503,JAWA TIMUR,ID-35,0.0
2010,TUBAN,ID-3523,JAWA TIMUR,ID-35,0.0
2010,TULANG BAWANG,ID-1805,LAMPUNG,ID-18,0.0
2010,TULANG BAWANG BARAT,ID-1812,LAMPUNG,ID-18,0.0
2010,TULUNGAGUNG,ID-3504,JAWA TIMUR,ID-35,0.0
2010,WAJO,ID-7313,SULAWESI SELATAN,ID-73,0.0
2010,WAKATOBI,ID-7407,SULAWESI TENGGARA,ID-74,0.0
2010,WAROPEN,ID-9115,PAPUA,ID-91,0.0
2010,WAY KANAN,ID-1808,LAMPUNG,ID-18,0.0
2010,WONOGIRI,ID-3312,JAWA TENGAH,ID-33,0.0
2010,WONOSOBO,ID-3307,JAWA TENGAH,ID-33,0.0
2010,YAHUKIMO,ID-9113,PAPUA PEGUNUNGAN,ID-95,0.0
2010,YALIMO,ID-9122,PAPUA PEGUNUNGAN,ID-95,0.0
2011,ACEH BARAT,ID-1105,ACEH,ID-11,352.0721154846155
2011,ACEH BARAT DAYA,ID-1112,ACEH,ID-11,251.5371987731941
2011,ACEH BESAR,ID-1106,ACEH,ID-11,0.0
2011,ACEH JAYA,ID-1114,ACEH,ID-11,0.0
2011,ACEH SELATAN,ID-1101,ACEH,ID-11,0.0
2011,ACEH SINGKIL,ID-1110,ACEH,ID-11,227.7584944966386
2011,ACEH TAMIANG,ID-1116,ACEH,ID-11,284.2022938964837
2011,ACEH TENGAH,ID-1104,ACEH,ID-11,0.0
2011,ACEH TENGGARA,ID-1102,ACEH,ID-11,0.0
2011,ACEH TIMUR,ID-1103,ACEH,ID-11,113.00677767944292
2011,ACEH UTARA,ID-1108,ACEH,ID-11,0.0
2011,ADMINISTRASI KEPULAUAN SERIBU,ID-3101,DKI JAKARTA,ID-31,0.0
2011,AGAM,ID-1306,SUMATERA BARAT,ID-13,16.270202044677756
2011,ALOR,ID-5305,NUSA TENGGARA TIMUR,ID-53,0.0
2011,ASAHAN,ID-1209,SUMATERA UTARA,ID-12,108.40145446777352
2011,ASMAT,ID-9118,PAPUA SELATAN,ID-93,0.0
2011,BADUNG,ID-5103,BALI,ID-51,0.0
2011,BALANGAN,ID-6311,KALIMANTAN SELATAN,ID-63,0.0
2011,BANDUNG,ID-3204,JAWA BARAT,ID-32,0.0
2011,BANDUNG BARAT,ID-3217,JAWA BARAT,ID-32,0.0
2011,BANGGAI,ID-7201,SULAWESI TENGAH,ID-72,296.3182697204595
2011,BANGGAI KEPULAUAN,ID-7207,SULAWESI TENGAH,ID-72,0.0
2011,BANGGAI LAUT,ID-7211,SULAWESI TENGAH,ID-72,0.0
2011,BANGKA,ID-1901,KEPULAUAN BANGKA BELITUNG,ID-19,0.2680914367675781
2011,BANGKA BARAT,ID-1905,KEPULAUAN BANGKA BELITUNG,ID-19,0.0
2011,BANGKALAN,ID-3526,JAWA TIMUR,ID-35,0.0
2011,BANGKA SELATAN,ID-1903,KEPULAUAN BANGKA BELITUNG,ID-19,0.0
2011,BANGKA TENGAH,ID-1904,KEPULAUAN BANGKA BELITUNG,ID-19,1.6077941284179689
2011,BANGLI,ID-5106,BALI,ID-51,0.0
2011,BANJAR,ID-6303,KALIMANTAN SELATAN,ID-63,2.231680456542968
2011,BANJARNEGARA,ID-3304,JAWA TENGAH,ID-33,0.0
2011,BANTAENG,ID-7303,SULAWESI SELATAN,ID-73,0.0
2011,BANTUL,ID-3402,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0
2011,BANYUASIN,ID-1607,SUMATERA SELATAN,ID-16,623.5164341735875
2011,BANYUMAS,ID-3302,JAWA TENGAH,ID-33,0.0
2011,BANYUWANGI,ID-3510,JAWA TIMUR,ID-35,0.0
2011,BARITO KUALA,ID-6304,KALIMANTAN SELATAN,ID-63,65.35128440551765
2011,BARITO SELATAN,ID-6204,KALIMANTAN TENGAH,ID-62,0.0
2011,BARITO TIMUR,ID-6213,KALIMANTAN TENGAH,ID-62,2095.399238671881
2011,BARITO UTARA,ID-6205,KALIMANTAN TENGAH,ID-62,38.343563958740255
2011,BARRU,ID-7311,SULAWESI SELATAN,ID-73,0.0
2011,BATANG,ID-3325,JAWA TENGAH,ID-33,0.0
2011,BATANGHARI,ID-1504,JAMBI,ID-15,1381.6445065681023
2011,BATU BARA,ID-1219,SUMATERA UTARA,ID-12,0.0
2011,BEKASI,ID-3216,JAWA BARAT,ID-32,0.0
2011,BELITUNG,ID-1902,KEPULAUAN BANGKA BELITUNG,ID-19,406.8895554687485
2011,BELITUNG TIMUR,ID-1906,KEPULAUAN BANGKA BELITUNG,ID-19,15.000493988037087
2011,BELU,ID-5304,NUSA TENGGARA TIMUR,ID-53,0.0
2011,BENER MERIAH,ID-1117,ACEH,ID-11,90.9957159825228
2011,BENGKALIS,ID-1403,RIAU,ID-14,448.28988961792254
2011,BENGKAYANG,ID-6107,KALIMANTAN BARAT,ID-61,1810.2467717918307
2011,BENGKULU SELATAN,ID-1701,BENGKULU,ID-17,0.0
2011,BENGKULU TENGAH,ID-1709,BENGKULU,ID-17,0.0
2011,BENGKULU UTARA,ID-1703,BENGKULU,ID-17,0.0
2011,BERAU,ID-6403,KALIMANTAN TIMUR,ID-64,7220.608853336578
2011,BIAK NUMFOR,ID-9106,PAPUA,ID-91,0.0
2011,BIMA,ID-5206,NUSA TENGGARA BARAT,ID-52,0.0
2011,BINTAN,ID-2101,KEPULAUAN RIAU,ID-21,3.664557806396487
2011,BIREUEN,ID-1111,ACEH,ID-11,38.348394806626246
2011,BLITAR,ID-3505,JAWA TIMUR,ID-35,0.0
2011,BLORA,ID-3316,JAWA TENGAH,ID-33,0.0
2011,BOALEMO,ID-7502,GORONTALO,ID-75,0.0
2011,BOGOR,ID-3201,JAWA BARAT,ID-32,0.0
2011,BOJONEGORO,ID-3522,JAWA TIMUR,ID-35,0.0
2011,BOLAANG MONGONDOW,ID-7101,SULAWESI UTARA,ID-71,0.0
2011,BOLAANG MONGONDOW SELATAN,ID-7111,SULAWESI UTARA,ID-71,0.0
2011,BOLAANG MONGONDOW TIMUR,ID-7110,SULAWESI UTARA,ID-71,0.0
2011,BOLAANG MONGONDOW UTARA,ID-7108,SULAWESI UTARA,ID-71,0.0
2011,BOMBANA,ID-7406,SULAWESI TENGGARA,ID-74,0.0
2011,BONDOWOSO,ID-3511,JAWA TIMUR,ID-35,0.0
2011,BONE,ID-7308,SULAWESI SELATAN,ID-73,0.0
2011,BONE BOLANGO,ID-7503,GORONTALO,ID-75,0.0
2011,BOVEN DIGOEL,ID-9116,PAPUA SELATAN,ID-93,4.884983514404296
2011,BOYOLALI,ID-3309,JAWA TENGAH,ID-33,0.0
2011,BREBES,ID-3329,JAWA TENGAH,ID-33,0.0
2011,BULELENG,ID-5108,BALI,ID-51,0.0
2011,BULUKUMBA,ID-7302,SULAWESI SELATAN,ID-73,0.0
2011,BULUNGAN,ID-6501,KALIMANTAN UTARA,ID-65,7553.104351140079
2011,BUNGO,ID-1508,JAMBI,ID-15,2247.046793689585
2011,BUOL,ID-7205,SULAWESI TENGAH,ID-72,167.86578169555693
2011,BURU,ID-8104,MALUKU,ID-81,0.0
2011,BURU SELATAN,ID-8109,MALUKU,ID-81,0.0
2011,BUTON,ID-7404,SULAWESI TENGGARA,ID-74,0.0
2011,BUTON SELATAN,ID-7415,SULAWESI TENGGARA,ID-74,0.0
2011,BUTON TENGAH,ID-7414,SULAWESI TENGGARA,ID-74,0.0
2011,BUTON UTARA,ID-7410,SULAWESI TENGGARA,ID-74,0.0
2011,CIAMIS,ID-3207,JAWA BARAT,ID-32,0.0
2011,CIANJUR,ID-3203,JAWA BARAT,ID-32,0.0
2011,CILACAP,ID-3301,JAWA TENGAH,ID-33,0.0
2011,CIREBON,ID-3209,JAWA BARAT,ID-32,0.0
2011,DAIRI,ID-1211,SUMATERA UTARA,ID-12,0.0
2011,DEIYAI,ID-9128,PAPUA TENGAH,ID-94,0.0
2011,DELI SERDANG,ID-1207,SUMATERA UTARA,ID-12,0.0
2011,DEMAK,ID-3321,JAWA TENGAH,ID-33,0.0
2011,DHARMASRAYA,ID-1310,SUMATERA BARAT,ID-13,625.4584188358011
2011,DOGIYAI,ID-9126,PAPUA TENGAH,ID-94,0.0
2011,DOMPU,ID-5205,NUSA TENGGARA BARAT,ID-52,0.0
2011,DONGGALA,ID-7203,SULAWESI TENGAH,ID-72,0.0
2011,EMPAT LAWANG,ID-1611,SUMATERA SELATAN,ID-16,0.0
2011,ENDE,ID-5308,NUSA TENGGARA TIMUR,ID-53,0.0
2011,ENREKANG,ID-7316,SULAWESI SELATAN,ID-73,0.0
2011,FAK FAK,ID-9203,PAPUA BARAT,ID-92,0.0
2011,FLORES TIMUR,ID-5306,NUSA TENGGARA TIMUR,ID-53,0.0
2011,GARUT,ID-3205,JAWA BARAT,ID-32,0.0
2011,GAYO LUES,ID-1113,ACEH,ID-11,0.0
2011,GIANYAR,ID-5104,BALI,ID-51,0.0
2011,GORONTALO,ID-7501,GORONTALO,ID-75,0.0
2011,GORONTALO UTARA,ID-7505,GORONTALO,ID-75,0.0
2011,GOWA,ID-7306,SULAWESI SELATAN,ID-73,0.0
2011,GRESIK,ID-3525,JAWA TIMUR,ID-35,0.0
2011,GROBOGAN,ID-3315,JAWA TENGAH,ID-33,0.0
2011,GUNUNGKIDUL,ID-3403,DAERAH ISTIMEWA YOGYAKARTA,ID-34,0.0
2011,GUNUNG MAS,ID-6210,KALIMANTAN TENGAH,ID-62,1716.258626798038
2011,HALMAHERA BARAT,ID-8201,MALUKU UTARA,ID-82,0.0
2011,HALMAHERA SELATAN,ID-8204,MALUKU UTARA,ID-82,0.0
2011,HALMAHERA TENGAH,ID-8202,MALUKU UTARA,ID-82,0.0
2011,HALMAHERA TIMUR,ID-8206,MALUKU UTARA,ID-82,0.0
2011,HALMAHERA UTARA,ID-8203,MALUKU UTARA,ID-82,0.0
2011,HULU SUNGAI SELATAN,ID-6306,KALIMANTAN SELATAN,ID-63,0.0
2011,HULU SUNGAI TENGAH,ID-6307,KALIMANTAN SELATAN,ID-63,0.0
2011,HULU SUNGAI UTARA,ID-6308,KALIMANTAN SELATAN,ID-63,0.0
2011,HUMBANG HASUNDUTAN,ID-1216,SUMATERA UTARA,ID-12,0.0
2011,INDRAGIRI HILIR,ID-1404,RIAU,ID-14,303.22687894897274
2011,INDRAGIRI HULU,ID-1402,RIAU,ID-14,897.8596245910541
2011,INDRAMAYU,ID-3212,JAWA BARAT,ID-32,0.0
2011,INTAN JAYA,ID-9127,PAPUA TENGAH,ID-94,0.0
2011,JAYAPURA,ID-9103,PAPUA,ID-91,965.3367639404272
2011,JAYAWIJAYA,ID-9102,PAPUA PEGUNUNGAN,ID-95,0.0
2011,JEMBER,ID-3509,JAWA TIMUR,ID-35,0.0
2011,JEMBRANA,ID-5101,BALI,ID-51,0.0
2011,JENEPONTO,ID-7304,SULAWESI SELATAN,ID-73,0.0
2011,JEPARA,ID-3320,JAWA TENGAH,ID-33,0.0
2011,JOMBANG,ID-3517,JAWA TIMUR,ID-35,0.0
2011,KAIMANA,ID-9208,PAPUA BARAT,ID-92,0.0
2011,KAMPAR,ID-1401,RIAU,ID-14,389.3000789377943
2011,KAPUAS,ID-6203,KALIMANTAN TENGAH,ID-62,5617.633778948035
